stone_path,label
.\Raw agate quart7908.png,Agate
.\Abstract Yellow257.png,Agate
".\Abstract Yellow Crystal background, nature pattern..png",Agate
.\Abstract stone 250.png,Agate
.\Fire Agate_0323712001350256820.jpg,Agate
.\Fire Agate_0170377001350257407.jpg,Agate
".\Agate minerals from Novy Urengoy, Russia. A backlight photo of stone isolated on black. Geology minerology websites, stone collection catalog, Natural Science museum wall chart..png",Agate
".\Agate minerals from Novy Urengoy, Russia. A backlight photo of stone on white background. Geology minerology websites, stone collection catalog, Natural Science museum wall chart..png",Agate
.\Agate is a potent healing stone with wonderful green stripes. Stock Photo.png,Agate
.\Fire Agate_0677739001343904759.jpg,Agate
".\Rawtricolor agate mineral stone in front of black background, mineralogy and esotericism Stock Photo.png",Agate
.\Agate is a strong healing stone with beautiful gray and white stripes from botswana.png,Agate
.\Fire Agate_0282372001404104451.jpg,Agate
.\Red agate closeup Stock Photo.png,Agate
.\Agate on a black background Stock Photo.png,Agate
.\Agate is a stro286.png,Agate
.\Agate minerals 287.png,Agate
.\Agate minerals 288.png,Agate
.\Agate minerals 289.png,Agate
.\Fire Agate_0401807001454829668.jpg,Agate
.\Agate minerals 289.png,Agate
.\Agate minerals 290.png,Agate
.\Agate on a blac291.png,Agate
.\Agate is a stro286.png,Agate
.\Agate is a stro285.png,Agate
.\Agate is a potent healing stone with wonderful green stripes..png,Agate
".\Agate minerals from Novy Urengoy, Russia. A backlight photo of stone on wooden grungy rustic blue background. Geology minerology websites, stone collection catalog, Natural Science museum wall chart..png",Agate
".\Agate minerals from Novy Urengoy, Russia. A backlight photo of stone on wooden grungy rustic blue background. Geology minerology websites, stone collection catalog, Natural Science museum wall chart..png",Agate
".\Agate minerals from Novy Urengoy, Russia. A backlight photo of stone on wooden grungy rustic blue background. Geology minerology websites, stone collection catalog, Natural Science museum wall chart. Stock Photo.png",Agate
".\Agate minerals from Novy Urengoy, Russia. A backlight photo of stone on wooden grungy rustic blue background. Geology minerology websites, stone collection catalog, Natural Science museum wall chart. Stock Photo.png",Agate
.\Fire Agate_0188036001350256888.jpg,Agate
.\Agate minerals 290.png,Agate
.\Fire Agate_0403970001350257251.jpg,Agate
.\Abstract yellow252.png,Agate
.\Agate geode on black background. Beautiful natural crystal gemstone..png,Agate
.\Fire Agate_0417991001350256672.jpg,Agate
.\Abstract stone 248.png,Agate
.\Agate_0807986001350254913.jpg,Agate
.\Agate_0865644001350254653.jpg,Agate
.\Detail of translucent slice. Natural agate stone. Stock Photo.png,Agate
.\Detail of trans2673.png,Agate
".\Macro photography of Crystal, close up.purple. Stock Photo.png",Agate
.\Dendritic Agate_0636694001350258693.jpg,Agate
.\Dendritic Agate_0589518001350258795.jpg,Agate
.\Dendritic Agate_0537826001350258533.jpg,Agate
.\Dendritic Agate_0247110001350258620.jpg,Agate
.\Agate_0866269001350252456.jpg,Agate
.\Decorative stone. Moss Agate macro. Raw rough plate. Kazakhstan..png,Agate
.\Decorative stone Moss Agate with crack macro Raw rough plate Kazakhstan.png,Agate
.\Decorative stone Moss Agate macro Raw rough plate Kazakhstan Stock Photo.png,Agate
.\Abstract Agate 175.png,Agate
.\Agate_0899240001350252376.jpg,Agate
.\Agate_0919219001364597928.jpg,Agate
.\Agate_0962483001385082760.jpg,Agate
.\Fire Agate_0436118001350257162.jpg,Agate
.\Fire Agate_0465417001350256953.jpg,Agate
.\Fire Agate_0525155001408742848.jpg,Agate
.\Fire Agate_0532835001350257482.jpg,Agate
".\Abstract Agate texture marble shot, nature pattern. Stock Photo.png",Agate
".\Abstract Crystal background, nature pattern.blue..png",Agate
".\Abstract Agate background marble shot, nature pattern..png",Agate
".\Abstract marble texture background stock photo, suitable for design. Stock Photo.png",Agate
".\Abstract purple stone background marble shot, nature pattern.png",Agate
.\Agate geode on 281.png,Agate
.\Abstract purple229.png,Agate
.\Red Marble mate8228.png,Agate
.\Abstract green 217.png,Agate
.\Abstract purple230.png,Agate
".\Abstract purple stone background marble shot, nature pattern Stock Photo.png",Agate
.\Macro photograp3870.png,Agate
.\Macro photograp3873.png,Agate
.\Agate geode on 282.png,Agate
.\Macro photograp3874.png,Agate
.\Raw agate quart7907.png,Agate
.\Druse of natural mineral agate. Closeup photo. Couple of beige crystals with black small inclusions..png,Agate
.\Druse of natural mineral agate. Closeup photo. Couple of beige crystals with black small inclusions..png,Agate
.\Abstract raw mineral blue crystal texture material of Gem..png,Agate
.\Abstract red st243.png,Agate
.\Druse of natural mineral agate. Closeup photo. Couple of beige crystals with black small inclusions. Stock Photo.png,Agate
".\Raw agate into rhyolite mineral stone in front of black background, mineralogy and esotericism.png",Agate
.\Druse of natural mineral agate. Closeup photo. Beige crystal with black small inclusions..png,Agate
.\Agate_0807986001350254913.jpg,Agate
.\Fire Agate_0407014001343904834.jpg,Agate
.\Agate geode on 279.png,Agate
.\Natural alexandrite on white background.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Almandine_0128835001350292867.jpg,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\66.80 Carat Certified Natural Color Changing Earth Mined Alexandrite Uncut Rough Gemstone For Jewelry Making KL96.png,Alexandrite
.\Natural gemstone alexandrite with color change on gray background.png,Alexandrite
.\Natural gemstone alexandrite with color change on gray background.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural alexand6966.png,Alexandrite
.\Natural alexand6966.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Alexandrite Loose Gemstone Color Changing Rough Rough Alexandrite Rough Gemstone Valentine's Day Gift.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural alexandrite on white background Stock Photo.png,Alexandrite
.\Natural gemstone alexandrite with color change on gray background Stock Photo.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural alexandrite on white background.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural alexandrite on white background Stock Photo.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Amazing Price !! 140  Carat Certified Natural Purple Alexandrite Rough  Gemstone From  Russia  BL14.png,Alexandrite
.\Amazing Price !! 38.75 Carat EGL Certified Natural Earth Mined  Purple Alexandrite  Rough Gemstone Russia HK.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural alexand6965.png,Alexandrite
.\Natural alexand6965.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\Natural Color Changing Alexandrite Rough Gemstone Lot.png,Alexandrite
.\89.png,Alexandrite
.\set of Alexandr8669.png,Alexandrite
.\32.png,Alexandrite
.\32.png,Alexandrite
.\32.png,Alexandrite
.\32.png,Alexandrite
.\32.png,Alexandrite
.\32.png,Alexandrite
.\31.png,Alexandrite
.\30.png,Alexandrite
.\3.png,Alexandrite
.\29.png,Alexandrite
.\29.png,Alexandrite
.\28.png,Alexandrite
.\27.png,Alexandrite
.\25.png,Alexandrite
.\24.png,Alexandrite
.\24.png,Alexandrite
.\24.png,Alexandrite
.\24.png,Alexandrite
.\24.png,Alexandrite
.\22.png,Alexandrite
.\21.png,Alexandrite
.\21.png,Alexandrite
.\20.png,Alexandrite
.\33.png,Alexandrite
.\2.png,Alexandrite
.\34.png,Alexandrite
.\36.png,Alexandrite
.\46.png,Alexandrite
.\45.png,Alexandrite
.\44.png,Alexandrite
.\44.png,Alexandrite
.\44.png,Alexandrite
.\44.png,Alexandrite
.\44.png,Alexandrite
.\44.png,Alexandrite
.\42.png,Alexandrite
.\41.png,Alexandrite
.\40.png,Alexandrite
.\40.png,Alexandrite
.\4.png,Alexandrite
.\39.png,Alexandrite
.\39.png,Alexandrite
.\39.png,Alexandrite
.\39.png,Alexandrite
.\39.png,Alexandrite
.\39.png,Alexandrite
.\39.png,Alexandrite
.\39.png,Alexandrite
.\39.png,Alexandrite
.\37.png,Alexandrite
.\35.png,Alexandrite
.\19.png,Alexandrite
.\18.png,Alexandrite
.\17.png,Alexandrite
.\Alexandrite_0497746001528684558.jpg,Alexandrite
.\Alexandrite_0497746001528684558.jpg,Alexandrite
.\Alexandrite_0406791001350290587.jpg,Alexandrite
.\Alexandrite_0406791001350290587.jpg,Alexandrite
.\Alexandrite_0399071001453189561.jpg,Alexandrite
.\Best Free Shipping !! 9.70 Carat Certified Natural A 1 Uncut Shape Russian Sunlight Color Changing Alexandrite Rough Gemstone KL18.png,Alexandrite
.\Best Free Shipping !! 53.15 Carat Certified Natural Uncut Shape Russian Sunlight Color Changing Alexandrite Rough Gemstone KL17.png,Alexandrite
.\Alexandrite_0399071001453189561.jpg,Alexandrite
.\Alexandrite_0386535001350290685.jpg,Alexandrite
.\Alexandrite_0386535001350290685.jpg,Alexandrite
.\Alexandrite_0309107001350291824.jpg,Alexandrite
.\Alexandrite_0309107001350291824.jpg,Alexandrite
.\Alexandrite_0177320001429212374.jpg,Alexandrite
.\Alexandrite_0151043001350290877.jpg,Alexandrite
.\Alexandrite_0151043001350290877.jpg,Alexandrite
.\Alexandrite_0149988001350290796.jpg,Alexandrite
.\Alexandrite_0149988001350290796.jpg,Alexandrite
.\Alexandrite_0092584001350259085.jpg,Alexandrite
.\Alexandrite_0092584001350259085.jpg,Alexandrite
.\Alexandrite_0058134001357125563.jpg,Alexandrite
.\Alexandrite_0058134001357125563.jpg,Alexandrite
.\Alexandrite_0052822001429212102.jpg,Alexandrite
.\Alexandrite_0032738001350292321.jpg,Alexandrite
.\Alexandrite_0519856001350291143.jpg,Alexandrite
.\Alexandrite_0519856001350291143.jpg,Alexandrite
.\Alexandrite_0540957001350291056.jpg,Alexandrite
.\Alexandrite_0540957001350291056.jpg,Alexandrite
.\16.png,Alexandrite
.\15.png,Alexandrite
.\Alexandrite_0711856001343685873.jpg,Alexandrite
.\Alexandrite_0658400001350290964.jpg,Alexandrite
.\Alexandrite_0658400001350290964.jpg,Alexandrite
.\Alexandrite_0598035001350290445.jpg,Alexandrite
.\Alexandrite_0598035001350290445.jpg,Alexandrite
.\Alexandrite_0579672001350292404.jpg,Alexandrite
.\14.png,Alexandrite
.\14.png,Alexandrite
.\13.png,Alexandrite
.\47.png,Alexandrite
.\12.png,Alexandrite
.\12.png,Alexandrite
.\11.png,Alexandrite
.\10.png,Alexandrite
.\10.png,Alexandrite
.\1.png,Alexandrite
.\0.png,Alexandrite
.\0.png,Alexandrite
.\0.png,Alexandrite
.\0.png,Alexandrite
.\Alexandrite_0579672001350292404.jpg,Alexandrite
.\0.png,Alexandrite
.\12.png,Alexandrite
.\48.png,Alexandrite
.\48.png,Alexandrite
.\49.png,Alexandrite
.\90.png,Alexandrite
.\90.png,Alexandrite
.\90.png,Alexandrite
.\90.png,Alexandrite
.\90.png,Alexandrite
.\90.png,Alexandrite
.\90.png,Alexandrite
.\90.png,Alexandrite
.\90.png,Alexandrite
.\9.png,Alexandrite
.\88.png,Alexandrite
.\87.png,Alexandrite
.\87.png,Alexandrite
.\86.png,Alexandrite
.\85.png,Alexandrite
.\84.png,Alexandrite
.\84.png,Alexandrite
.\83.png,Alexandrite
.\83.png,Alexandrite
.\82.png,Alexandrite
.\82.png,Alexandrite
.\81.png,Alexandrite
.\80.png,Alexandrite
.\91.png,Alexandrite
.\92.png,Alexandrite
.\92.png,Alexandrite
.\92.png,Alexandrite
.\set of Alexandr8669.png,Alexandrite
.\almandine garne307.png,Alexandrite
.\almandine garne305.png,Alexandrite
.\Alexandrite_0954211001404108037.jpg,Alexandrite
.\Alexandrite_0871515001506313104.jpg,Alexandrite
.\Alexandrite_0871515001506313104.jpg,Alexandrite
.\Alexandrite_0839777001350292156.jpg,Alexandrite
.\Alexandrite_0839777001350292156.jpg,Alexandrite
.\Alexandrite_0796643001422774108.jpg,Alexandrite
.\Alexandrite_0796410001350292231.jpg,Alexandrite
.\Alexandrite_0796410001350292231.jpg,Alexandrite
.\8.png,Alexandrite
.\Alexandrite_0780445001350291309.jpg,Alexandrite
.\Alexandrite_0763465001343921384.jpg,Alexandrite
.\Alexandrite_0763465001343921384.jpg,Alexandrite
.\94.png,Alexandrite
.\94.png,Alexandrite
.\94.png,Alexandrite
.\94.png,Alexandrite
.\94.png,Alexandrite
.\94.png,Alexandrite
.\94.png,Alexandrite
.\94.png,Alexandrite
.\93.png,Alexandrite
.\Alexandrite_0780445001350291309.jpg,Alexandrite
.\Almandine_0006878001350292948.jpg,Alexandrite
.\79.png,Alexandrite
.\77.png,Alexandrite
.\68.png,Alexandrite
.\66.png,Alexandrite
.\65.png,Alexandrite
.\64.png,Alexandrite
.\63.png,Alexandrite
.\62.png,Alexandrite
.\61.png,Alexandrite
.\60.png,Alexandrite
.\6.png,Alexandrite
.\59.png,Alexandrite
.\59.png,Alexandrite
.\59.png,Alexandrite
.\59.png,Alexandrite
.\58.png,Alexandrite
.\57.png,Alexandrite
.\56.png,Alexandrite
